rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH),SourceFile,time_delta,temperature_correction_c,corrected_temperature_c,corrected_temperature_f,LocalTime
114600,RHS032926_066-20260329 221119,2026-03-30 05:26:01.052,3/29/2026,22:26:01,16.79,49.0,37.665233,-121.696166,211.0,5.0,23.94,RHS032926_066.csv,111.089,0.0,16.79,62.22,2026-03-29 22:26:01.052000-07:00
115620,RHS032926_066-20260329 221119,2026-03-30 05:26:02.072,3/29/2026,22:26:02,16.85,48.0,37.665213,-121.696275,210.0,5.0,19.8,RHS032926_066.csv,112.109,0.0,16.85,62.33,2026-03-29 22:26:02.072000-07:00
116610,RHS032926_066-20260329 221119,2026-03-30 05:26:03.062,3/29/2026,22:26:03,16.94,48.0,37.665196,-121.696361,210.0,5.0,14.85,RHS032926_066.csv,113.099,0.0,16.94,62.49,2026-03-29 22:26:03.062000-07:00
117601,RHS032926_066-20260329 221119,2026-03-30 05:26:04.053,3/29/2026,22:26:04,17.04,48.0,37.665183,-121.696421,210.0,5.0,9.66,RHS032926_066.csv,114.09,0.0,17.04,62.67,2026-03-29 22:26:04.053000-07:00
118620,RHS032926_066-20260329 221119,2026-03-30 05:26:05.072,3/29/2026,22:26:05,17.06,47.0,37.665175,-121.696455,210.0,5.0,4.25,RHS032926_066.csv,115.109,0.0,17.06,62.71,2026-03-29 22:26:05.072000-07:00
119610,RHS032926_066-20260329 221119,2026-03-30 05:26:06.062,3/29/2026,22:26:06,17.05,47.0,37.665172,-121.696467,210.0,5.0,0.81,RHS032926_066.csv,116.099,0.0,17.05,62.69,2026-03-29 22:26:06.062000-07:00
120600,RHS032926_066-20260329 221119,2026-03-30 05:26:07.052,3/29/2026,22:26:07,16.98,47.0,37.665171,-121.696471,210.0,5.0,1.5,RHS032926_066.csv,117.089,0.0,16.98,62.56,2026-03-29 22:26:07.052000-07:00
121620,RHS032926_066-20260329 221119,2026-03-30 05:26:08.072,3/29/2026,22:26:08,16.98,47.0,37.665169,-121.696479,210.0,5.0,2.64,RHS032926_066.csv,118.109,0.0,16.98,62.56,2026-03-29 22:26:08.072000-07:00
122610,RHS032926_066-20260329 221119,2026-03-30 05:26:09.062,3/29/2026,22:26:09,16.96,47.0,37.665166,-121.696493,210.0,5.0,3.69,RHS032926_066.csv,119.099,0.0,16.96,62.53,2026-03-29 22:26:09.062000-07:00
123646,RHS032926_066-20260329 221119,2026-03-30 05:26:10.098,3/29/2026,22:26:10,17.03,47.0,37.66516,-121.696516,210.0,5.0,7.02,RHS032926_066.csv,120.135,0.0,17.03,62.65,2026-03-29 22:26:10.098000-07:00
124620,RHS032926_066-20260329 221119,2026-03-30 05:26:11.072,3/29/2026,22:26:11,17.04,47.0,37.66515,-121.696561,210.0,5.0,11.74,RHS032926_066.csv,121.109,0.0,17.04,62.67,2026-03-29 22:26:11.072000-07:00
125640,RHS032926_066-20260329 221119,2026-03-30 05:26:12.092,3/29/2026,22:26:12,17.04,47.0,37.665134,-121.696628,210.0,5.0,15.99,RHS032926_066.csv,122.129,0.0,17.04,62.67,2026-03-29 22:26:12.092000-07:00
126632,RHS032926_066-20260329 221119,2026-03-30 05:26:13.084,3/29/2026,22:26:13,17.11,47.0,37.665115,-121.696715,210.0,5.0,19.69,RHS032926_066.csv,123.121,0.0,17.11,62.8,2026-03-29 22:26:13.084000-07:00
127620,RHS032926_066-20260329 221119,2026-03-30 05:26:14.072,3/29/2026,22:26:14,17.14,47.0,37.665094,-121.69682,210.0,5.0,22.66,RHS032926_066.csv,124.109,0.0,17.14,62.85,2026-03-29 22:26:14.072000-07:00
128610,RHS032926_066-20260329 221119,2026-03-30 05:26:15.062,3/29/2026,22:26:15,16.99,47.0,37.665074,-121.696938,210.0,5.0,25.08,RHS032926_066.csv,125.099,0.0,16.99,62.58,2026-03-29 22:26:15.062000-07:00
129630,RHS032926_066-20260329 221119,2026-03-30 05:26:16.082,3/29/2026,22:26:16,16.74,47.0,37.665058,-121.697068,210.0,5.0,26.71,RHS032926_066.csv,126.119,0.0,16.74,62.13,2026-03-29 22:26:16.082000-07:00
130620,RHS032926_066-20260329 221119,2026-03-30 05:26:17.072,3/29/2026,22:26:17,16.44,47.0,37.665046,-121.697206,209.0,5.0,28.19,RHS032926_066.csv,127.109,0.0,16.44,61.59,2026-03-29 22:26:17.072000-07:00
131611,RHS032926_066-20260329 221119,2026-03-30 05:26:18.063,3/29/2026,22:26:18,16.26,48.0,37.665036,-121.697352,209.0,5.0,29.57,RHS032926_066.csv,128.1,0.0,16.26,61.27,2026-03-29 22:26:18.063000-07:00
132630,RHS032926_066-20260329 221119,2026-03-30 05:26:19.082,3/29/2026,22:26:19,15.98,48.0,37.66503,-121.697503,209.0,5.0,30.74,RHS032926_066.csv,129.119,0.0,15.98,60.76,2026-03-29 22:26:19.082000-07:00
133620,RHS032926_066-20260329 221119,2026-03-30 05:26:20.072,3/29/2026,22:26:20,15.57,49.0,37.665026,-121.69766,209.0,5.0,31.29,RHS032926_066.csv,130.109,0.0,15.57,60.03,2026-03-29 22:26:20.072000-07:00
134611,RHS032926_066-20260329 221119,2026-03-30 05:26:21.063,3/29/2026,22:26:21,15.35,50.0,37.665024,-121.697821,209.0,5.0,32.21,RHS032926_066.csv,131.1,0.0,15.35,59.63,2026-03-29 22:26:21.063000-07:00
135630,RHS032926_066-20260329 221119,2026-03-30 05:26:22.082,3/29/2026,22:26:22,15.44,50.0,37.665025,-121.697986,209.0,5.0,33.02,RHS032926_066.csv,132.119,0.0,15.44,59.79,2026-03-29 22:26:22.082000-07:00
136620,RHS032926_066-20260329 221119,2026-03-30 05:26:23.072,3/29/2026,22:26:23,15.56,51.0,37.665025,-121.698156,209.0,5.0,34.07,RHS032926_066.csv,133.109,0.0,15.56,60.01,2026-03-29 22:26:23.072000-07:00
137610,RHS032926_066-20260329 221119,2026-03-30 05:26:24.062,3/29/2026,22:26:24,15.81,51.0,37.665026,-121.698331,208.0,5.0,35.1,RHS032926_066.csv,134.099,0.0,15.81,60.46,2026-03-29 22:26:24.062000-07:00
138630,RHS032926_066-20260329 221119,2026-03-30 05:26:25.082,3/29/2026,22:26:25,15.93,51.0,37.665026,-121.69851,208.0,5.0,35.68,RHS032926_066.csv,135.119,0.0,15.93,60.67,2026-03-29 22:26:25.082000-07:00
139620,RHS032926_066-20260329 221119,2026-03-30 05:26:26.072,3/29/2026,22:26:26,16.03,51.0,37.665027,-121.69869,208.0,5.0,35.57,RHS032926_066.csv,136.109,0.0,16.03,60.85,2026-03-29 22:26:26.072000-07:00
140610,RHS032926_066-20260329 221119,2026-03-30 05:26:27.062,3/29/2026,22:26:27,16.11,52.0,37.665026,-121.698868,208.0,5.0,35.32,RHS032926_066.csv,137.099,0.0,16.11,61.0,2026-03-29 22:26:27.062000-07:00
141630,RHS032926_066-20260329 221119,2026-03-30 05:26:28.082,3/29/2026,22:26:28,16.25,52.0,37.665026,-121.699047,208.0,5.0,35.21,RHS032926_066.csv,138.119,0.0,16.25,61.25,2026-03-29 22:26:28.082000-07:00
142620,RHS032926_066-20260329 221119,2026-03-30 05:26:29.072,3/29/2026,22:26:29,16.39,52.0,37.665026,-121.699224,208.0,5.0,35.1,RHS032926_066.csv,139.109,0.0,16.39,61.5,2026-03-29 22:26:29.072000-07:00
143609,RHS032926_066-20260329 221119,2026-03-30 05:26:30.061,3/29/2026,22:26:30,16.52,52.0,37.665026,-121.699401,208.0,5.0,34.87,RHS032926_066.csv,140.098,0.0,16.52,61.74,2026-03-29 22:26:30.061000-07:00
144630,RHS032926_066-20260329 221119,2026-03-30 05:26:31.082,3/29/2026,22:26:31,16.58,52.0,37.665027,-121.699577,207.0,5.0,34.76,RHS032926_066.csv,141.119,0.0,16.58,61.84,2026-03-29 22:26:31.082000-07:00
145620,RHS032926_066-20260329 221119,2026-03-30 05:26:32.072,3/29/2026,22:26:32,16.59,52.0,37.665028,-121.699752,207.0,5.0,34.63,RHS032926_066.csv,142.109,0.0,16.59,61.86,2026-03-29 22:26:32.072000-07:00
146640,RHS032926_066-20260329 221119,2026-03-30 05:26:33.092,3/29/2026,22:26:33,16.44,51.0,37.665029,-121.699927,207.0,5.0,34.63,RHS032926_066.csv,143.129,0.0,16.44,61.59,2026-03-29 22:26:33.092000-07:00
147629,RHS032926_066-20260329 221119,2026-03-30 05:26:34.081,3/29/2026,22:26:34,16.38,51.0,37.66503,-121.700102,207.0,5.0,34.63,RHS032926_066.csv,144.118,0.0,16.38,61.48,2026-03-29 22:26:34.081000-07:00
148620,RHS032926_066-20260329 221119,2026-03-30 05:26:35.072,3/29/2026,22:26:35,16.25,51.0,37.665031,-121.700278,207.0,5.0,34.87,RHS032926_066.csv,145.109,0.0,16.25,61.25,2026-03-29 22:26:35.072000-07:00
149640,RHS032926_066-20260329 221119,2026-03-30 05:26:36.092,3/29/2026,22:26:36,16.09,51.0,37.665031,-121.700455,207.0,5.0,35.1,RHS032926_066.csv,146.129,0.0,16.09,60.96,2026-03-29 22:26:36.092000-07:00
150631,RHS032926_066-20260329 221119,2026-03-30 05:26:37.083,3/29/2026,22:26:37,16.05,51.0,37.66503,-121.700631,207.0,5.0,34.99,RHS032926_066.csv,147.12,0.0,16.05,60.89,2026-03-29 22:26:37.083000-07:00
151620,RHS032926_066-20260329 221119,2026-03-30 05:26:38.072,3/29/2026,22:26:38,16.04,52.0,37.665031,-121.700809,206.0,5.0,34.99,RHS032926_066.csv,148.109,0.0,16.04,60.87,2026-03-29 22:26:38.072000-07:00
152640,RHS032926_066-20260329 221119,2026-03-30 05:26:39.092,3/29/2026,22:26:39,16.08,52.0,37.665033,-121.700986,206.0,5.0,34.99,RHS032926_066.csv,149.129,0.0,16.08,60.94,2026-03-29 22:26:39.092000-07:00
153632,RHS032926_066-20260329 221119,2026-03-30 05:26:40.084,3/29/2026,22:26:40,15.93,52.0,37.665035,-121.701163,206.0,5.0,34.99,RHS032926_066.csv,150.121,0.0,15.93,60.67,2026-03-29 22:26:40.084000-07:00
154650,RHS032926_066-20260329 221119,2026-03-30 05:26:41.102,3/29/2026,22:26:41,15.59,52.0,37.665037,-121.701341,206.0,5.0,34.99,RHS032926_066.csv,151.139,0.0,15.59,60.06,2026-03-29 22:26:41.102000-07:00
155640,RHS032926_066-20260329 221119,2026-03-30 05:26:42.092,3/29/2026,22:26:42,15.28,52.0,37.665039,-121.701518,206.0,5.0,34.99,RHS032926_066.csv,152.129,0.0,15.28,59.5,2026-03-29 22:26:42.092000-07:00
156630,RHS032926_066-20260329 221119,2026-03-30 05:26:43.082,3/29/2026,22:26:43,15.04,52.0,37.66504,-121.701695,206.0,5.0,34.99,RHS032926_066.csv,153.119,0.0,15.04,59.07,2026-03-29 22:26:43.082000-07:00
157650,RHS032926_066-20260329 221119,2026-03-30 05:26:44.102,3/29/2026,22:26:44,14.83,52.0,37.665041,-121.701873,206.0,5.0,34.99,RHS032926_066.csv,154.139,0.0,14.83,58.69,2026-03-29 22:26:44.102000-07:00
158640,RHS032926_066-20260329 221119,2026-03-30 05:26:45.092,3/29/2026,22:26:45,14.63,53.0,37.665041,-121.702051,205.0,5.0,34.99,RHS032926_066.csv,155.129,0.0,14.63,58.33,2026-03-29 22:26:45.092000-07:00
159630,RHS032926_066-20260329 221119,2026-03-30 05:26:46.082,3/29/2026,22:26:46,14.43,53.0,37.665041,-121.702229,205.0,5.0,34.99,RHS032926_066.csv,156.119,0.0,14.43,57.97,2026-03-29 22:26:46.082000-07:00
160650,RHS032926_066-20260329 221119,2026-03-30 05:26:47.102,3/29/2026,22:26:47,14.25,54.0,37.66504,-121.702406,205.0,5.0,34.99,RHS032926_066.csv,157.139,0.0,14.25,57.65,2026-03-29 22:26:47.102000-07:00
161639,RHS032926_066-20260329 221119,2026-03-30 05:26:48.091,3/29/2026,22:26:48,14.09,55.0,37.66504,-121.702584,205.0,5.0,35.1,RHS032926_066.csv,158.128,0.0,14.09,57.36,2026-03-29 22:26:48.091000-07:00
162629,RHS032926_066-20260329 221119,2026-03-30 05:26:49.081,3/29/2026,22:26:49,14.0,55.0,37.665038,-121.702762,205.0,5.0,35.1,RHS032926_066.csv,159.118,0.0,14.0,57.2,2026-03-29 22:26:49.081000-07:00
163650,RHS032926_066-20260329 221119,2026-03-30 05:26:50.102,3/29/2026,22:26:50,13.97,56.0,37.665036,-121.702939,205.0,5.0,34.99,RHS032926_066.csv,160.139,0.0,13.97,57.15,2026-03-29 22:26:50.102000-07:00
164640,RHS032926_066-20260329 221119,2026-03-30 05:26:51.092,3/29/2026,22:26:51,13.92,56.0,37.665037,-121.703117,204.0,5.0,35.1,RHS032926_066.csv,161.129,0.0,13.92,57.06,2026-03-29 22:26:51.092000-07:00
165630,RHS032926_066-20260329 221119,2026-03-30 05:26:52.082,3/29/2026,22:26:52,13.86,57.0,37.665039,-121.703296,204.0,5.0,35.21,RHS032926_066.csv,162.119,0.0,13.86,56.95,2026-03-29 22:26:52.082000-07:00
166649,RHS032926_066-20260329 221119,2026-03-30 05:26:53.101,3/29/2026,22:26:53,13.8,57.0,37.665042,-121.703474,204.0,5.0,35.21,RHS032926_066.csv,163.138,0.0,13.8,56.84,2026-03-29 22:26:53.101000-07:00
167640,RHS032926_066-20260329 221119,2026-03-30 05:26:54.092,3/29/2026,22:26:54,13.81,58.0,37.665044,-121.703652,204.0,5.0,35.21,RHS032926_066.csv,164.129,0.0,13.81,56.86,2026-03-29 22:26:54.092000-07:00
168659,RHS032926_066-20260329 221119,2026-03-30 05:26:55.111,3/29/2026,22:26:55,13.82,58.0,37.665045,-121.703831,204.0,5.0,35.21,RHS032926_066.csv,165.148,0.0,13.82,56.88,2026-03-29 22:26:55.111000-07:00
169649,RHS032926_066-20260329 221119,2026-03-30 05:26:56.101,3/29/2026,22:26:56,13.84,59.0,37.665046,-121.704009,204.0,5.0,35.1,RHS032926_066.csv,166.138,0.0,13.84,56.91,2026-03-29 22:26:56.101000-07:00
170640,RHS032926_066-20260329 221119,2026-03-30 05:26:57.092,3/29/2026,22:26:57,13.89,59.0,37.665046,-121.704186,203.0,5.0,34.99,RHS032926_066.csv,167.129,0.0,13.89,57.0,2026-03-29 22:26:57.092000-07:00
171659,RHS032926_066-20260329 221119,2026-03-30 05:26:58.111,3/29/2026,22:26:58,13.97,59.0,37.665046,-121.704363,203.0,5.0,34.76,RHS032926_066.csv,168.148,0.0,13.97,57.15,2026-03-29 22:26:58.111000-07:00
172649,RHS032926_066-20260329 221119,2026-03-30 05:26:59.101,3/29/2026,22:26:59,14.04,59.0,37.665047,-121.704539,203.0,5.0,34.63,RHS032926_066.csv,169.138,0.0,14.04,57.27,2026-03-29 22:26:59.101000-07:00
173639,RHS032926_066-20260329 221119,2026-03-30 05:27:00.091,3/29/2026,22:27:00,14.07,59.0,37.665048,-121.704715,203.0,5.0,34.87,RHS032926_066.csv,170.128,0.0,14.07,57.33,2026-03-29 22:27:00.091000-07:00
174659,RHS032926_066-20260329 221119,2026-03-30 05:27:01.111,3/29/2026,22:27:01,14.13,59.0,37.665049,-121.704893,203.0,5.0,34.99,RHS032926_066.csv,171.148,0.0,14.13,57.43,2026-03-29 22:27:01.111000-07:00
175649,RHS032926_066-20260329 221119,2026-03-30 05:27:02.101,3/29/2026,22:27:02,14.16,59.0,37.66505,-121.705071,203.0,5.0,34.87,RHS032926_066.csv,172.138,0.0,14.16,57.49,2026-03-29 22:27:02.101000-07:00
176639,RHS032926_066-20260329 221119,2026-03-30 05:27:03.091,3/29/2026,22:27:03,14.24,59.0,37.66505,-121.705247,203.0,5.0,34.87,RHS032926_066.csv,173.128,0.0,14.24,57.63,2026-03-29 22:27:03.091000-07:00
177659,RHS032926_066-20260329 221119,2026-03-30 05:27:04.111,3/29/2026,22:27:04,14.31,59.0,37.665051,-121.705424,202.0,5.0,34.87,RHS032926_066.csv,174.148,0.0,14.31,57.76,2026-03-29 22:27:04.111000-07:00
178649,RHS032926_066-20260329 221119,2026-03-30 05:27:05.101,3/29/2026,22:27:05,14.35,59.0,37.665051,-121.705602,202.0,5.0,34.87,RHS032926_066.csv,175.138,0.0,14.35,57.83,2026-03-29 22:27:05.101000-07:00
179670,RHS032926_066-20260329 221119,2026-03-30 05:27:06.122,3/29/2026,22:27:06,14.43,59.0,37.665052,-121.70578,202.0,5.0,34.99,RHS032926_066.csv,176.159,0.0,14.43,57.97,2026-03-29 22:27:06.122000-07:00
180660,RHS032926_066-20260329 221119,2026-03-30 05:27:07.112,3/29/2026,22:27:07,14.66,58.0,37.665052,-121.705958,202.0,5.0,34.99,RHS032926_066.csv,177.149,0.0,14.66,58.39,2026-03-29 22:27:07.112000-07:00
181649,RHS032926_066-20260329 221119,2026-03-30 05:27:08.101,3/29/2026,22:27:08,14.88,58.0,37.665052,-121.706136,202.0,5.0,34.99,RHS032926_066.csv,178.138,0.0,14.88,58.78,2026-03-29 22:27:08.101000-07:00
182640,RHS032926_066-20260329 221119,2026-03-30 05:27:09.092,3/29/2026,22:27:09,15.06,58.0,37.665053,-121.706313,202.0,5.0,34.99,RHS032926_066.csv,179.129,0.0,15.06,59.11,2026-03-29 22:27:09.092000-07:00
183659,RHS032926_066-20260329 221119,2026-03-30 05:27:10.111,3/29/2026,22:27:10,15.18,57.0,37.665054,-121.706492,202.0,5.0,35.1,RHS032926_066.csv,180.148,0.0,15.18,59.32,2026-03-29 22:27:10.111000-07:00
184650,RHS032926_066-20260329 221119,2026-03-30 05:27:11.102,3/29/2026,22:27:11,15.32,57.0,37.665055,-121.70667,202.0,5.0,35.21,RHS032926_066.csv,181.139,0.0,15.32,59.58,2026-03-29 22:27:11.102000-07:00
185669,RHS032926_066-20260329 221119,2026-03-30 05:27:12.121,3/29/2026,22:27:12,15.37,56.0,37.665056,-121.706848,202.0,5.0,35.1,RHS032926_066.csv,182.158,0.0,15.37,59.67,2026-03-29 22:27:12.121000-07:00
186659,RHS032926_066-20260329 221119,2026-03-30 05:27:13.111,3/29/2026,22:27:13,15.47,56.0,37.665056,-121.707026,202.0,5.0,34.87,RHS032926_066.csv,183.148,0.0,15.47,59.85,2026-03-29 22:27:13.111000-07:00
187649,RHS032926_066-20260329 221119,2026-03-30 05:27:14.101,3/29/2026,22:27:14,15.58,55.0,37.665057,-121.707203,202.0,5.0,34.87,RHS032926_066.csv,184.138,0.0,15.58,60.04,2026-03-29 22:27:14.101000-07:00
188672,RHS032926_066-20260329 221119,2026-03-30 05:27:15.124,3/29/2026,22:27:15,15.78,55.0,37.665057,-121.70738,201.0,5.0,34.87,RHS032926_066.csv,185.161,0.0,15.78,60.4,2026-03-29 22:27:15.124000-07:00
189659,RHS032926_066-20260329 221119,2026-03-30 05:27:16.111,3/29/2026,22:27:16,15.87,55.0,37.665057,-121.707558,201.0,5.0,34.99,RHS032926_066.csv,186.148,0.0,15.87,60.57,2026-03-29 22:27:16.111000-07:00
190679,RHS032926_066-20260329 221119,2026-03-30 05:27:17.131,3/29/2026,22:27:17,15.99,54.0,37.665057,-121.707736,201.0,5.0,34.99,RHS032926_066.csv,187.168,0.0,15.99,60.78,2026-03-29 22:27:17.131000-07:00
191669,RHS032926_066-20260329 221119,2026-03-30 05:27:18.121,3/29/2026,22:27:18,16.08,54.0,37.665057,-121.707914,201.0,5.0,34.99,RHS032926_066.csv,188.158,0.0,16.08,60.94,2026-03-29 22:27:18.121000-07:00
192659,RHS032926_066-20260329 221119,2026-03-30 05:27:19.111,3/29/2026,22:27:19,16.2,54.0,37.665057,-121.708091,201.0,5.0,35.1,RHS032926_066.csv,189.148,0.0,16.2,61.16,2026-03-29 22:27:19.111000-07:00
193679,RHS032926_066-20260329 221119,2026-03-30 05:27:20.131,3/29/2026,22:27:20,16.26,53.0,37.665059,-121.70827,201.0,5.0,35.21,RHS032926_066.csv,190.168,0.0,16.26,61.27,2026-03-29 22:27:20.131000-07:00
194669,RHS032926_066-20260329 221119,2026-03-30 05:27:21.121,3/29/2026,22:27:21,16.31,53.0,37.66506,-121.708448,201.0,5.0,34.99,RHS032926_066.csv,191.158,0.0,16.31,61.36,2026-03-29 22:27:21.121000-07:00
195659,RHS032926_066-20260329 221119,2026-03-30 05:27:22.111,3/29/2026,22:27:22,16.33,52.0,37.665062,-121.708625,201.0,5.0,34.99,RHS032926_066.csv,192.148,0.0,16.33,61.39,2026-03-29 22:27:22.111000-07:00
196679,RHS032926_066-20260329 221119,2026-03-30 05:27:23.131,3/29/2026,22:27:23,16.37,52.0,37.665063,-121.708802,201.0,5.0,34.99,RHS032926_066.csv,193.168,0.0,16.37,61.47,2026-03-29 22:27:23.131000-07:00
197669,RHS032926_066-20260329 221119,2026-03-30 05:27:24.121,3/29/2026,22:27:24,16.41,52.0,37.665065,-121.70898,202.0,5.0,35.1,RHS032926_066.csv,194.158,0.0,16.41,61.54,2026-03-29 22:27:24.121000-07:00
198659,RHS032926_066-20260329 221119,2026-03-30 05:27:25.111,3/29/2026,22:27:25,16.37,52.0,37.665068,-121.709158,202.0,5.0,35.21,RHS032926_066.csv,195.148,0.0,16.37,61.47,2026-03-29 22:27:25.111000-07:00
199679,RHS032926_066-20260329 221119,2026-03-30 05:27:26.131,3/29/2026,22:27:26,16.34,51.0,37.665069,-121.709335,202.0,5.0,35.1,RHS032926_066.csv,196.168,0.0,16.34,61.41,2026-03-29 22:27:26.131000-07:00
200669,RHS032926_066-20260329 221119,2026-03-30 05:27:27.121,3/29/2026,22:27:27,16.43,51.0,37.66507,-121.709513,202.0,5.0,34.99,RHS032926_066.csv,197.158,0.0,16.43,61.57,2026-03-29 22:27:27.121000-07:00
201659,RHS032926_066-20260329 221119,2026-03-30 05:27:28.111,3/29/2026,22:27:28,16.52,51.0,37.66507,-121.709689,202.0,5.0,34.87,RHS032926_066.csv,198.148,0.0,16.52,61.74,2026-03-29 22:27:28.111000-07:00
202679,RHS032926_066-20260329 221119,2026-03-30 05:27:29.131,3/29/2026,22:27:29,16.56,50.0,37.66507,-121.709867,202.0,5.0,34.99,RHS032926_066.csv,199.168,0.0,16.56,61.81,2026-03-29 22:27:29.131000-07:00
203669,RHS032926_066-20260329 221119,2026-03-30 05:27:30.121,3/29/2026,22:27:30,16.59,50.0,37.665071,-121.710044,202.0,5.0,34.87,RHS032926_066.csv,200.158,0.0,16.59,61.86,2026-03-29 22:27:30.121000-07:00
204690,RHS032926_066-20260329 221119,2026-03-30 05:27:31.142,3/29/2026,22:27:31,16.61,49.0,37.665072,-121.710221,202.0,5.0,34.99,RHS032926_066.csv,201.179,0.0,16.61,61.9,2026-03-29 22:27:31.142000-07:00
205679,RHS032926_066-20260329 221119,2026-03-30 05:27:32.131,3/29/2026,22:27:32,16.73,49.0,37.665072,-121.710399,202.0,5.0,35.1,RHS032926_066.csv,202.168,0.0,16.73,62.11,2026-03-29 22:27:32.131000-07:00
206669,RHS032926_066-20260329 221119,2026-03-30 05:27:33.121,3/29/2026,22:27:33,16.75,49.0,37.665073,-121.710577,202.0,5.0,35.1,RHS032926_066.csv,203.158,0.0,16.75,62.15,2026-03-29 22:27:33.121000-07:00
207689,RHS032926_066-20260329 221119,2026-03-30 05:27:34.141,3/29/2026,22:27:34,16.75,48.0,37.665073,-121.710754,202.0,5.0,35.21,RHS032926_066.csv,204.178,0.0,16.75,62.15,2026-03-29 22:27:34.141000-07:00
208679,RHS032926_066-20260329 221119,2026-03-30 05:27:35.131,3/29/2026,22:27:35,16.8,48.0,37.665074,-121.710932,202.0,5.0,34.99,RHS032926_066.csv,205.168,0.0,16.8,62.24,2026-03-29 22:27:35.131000-07:00
209669,RHS032926_066-20260329 221119,2026-03-30 05:27:36.121,3/29/2026,22:27:36,16.82,48.0,37.665075,-121.71111,202.0,5.0,35.1,RHS032926_066.csv,206.158,0.0,16.82,62.28,2026-03-29 22:27:36.121000-07:00
210690,RHS032926_066-20260329 221119,2026-03-30 05:27:37.142,3/29/2026,22:27:37,16.91,48.0,37.665075,-121.711306,202.0,5.0,35.1,RHS032926_066.csv,207.179,0.0,16.91,62.44,2026-03-29 22:27:37.142000-07:00
211679,RHS032926_066-20260329 221119,2026-03-30 05:27:38.131,3/29/2026,22:27:38,17.06,47.0,37.665075,-121.711483,203.0,5.0,34.99,RHS032926_066.csv,208.168,0.0,17.06,62.71,2026-03-29 22:27:38.131000-07:00
212699,RHS032926_066-20260329 221119,2026-03-30 05:27:39.151,3/29/2026,22:27:39,17.21,47.0,37.665075,-121.71166,203.0,5.0,34.99,RHS032926_066.csv,209.188,0.0,17.21,62.98,2026-03-29 22:27:39.151000-07:00
213689,RHS032926_066-20260329 221119,2026-03-30 05:27:40.141,3/29/2026,22:27:40,17.34,47.0,37.665076,-121.711838,203.0,5.0,34.99,RHS032926_066.csv,210.178,0.0,17.34,63.21,2026-03-29 22:27:40.141000-07:00
214679,RHS032926_066-20260329 221119,2026-03-30 05:27:41.131,3/29/2026,22:27:41,17.52,46.0,37.665077,-121.712015,203.0,5.0,34.87,RHS032926_066.csv,211.168,0.0,17.52,63.54,2026-03-29 22:27:41.131000-07:00
215699,RHS032926_066-20260329 221119,2026-03-30 05:27:42.151,3/29/2026,22:27:42,17.62,46.0,37.665078,-121.712192,204.0,5.0,34.99,RHS032926_066.csv,212.188,0.0,17.62,63.72,2026-03-29 22:27:42.151000-07:00
216689,RHS032926_066-20260329 221119,2026-03-30 05:27:43.141,3/29/2026,22:27:43,17.78,46.0,37.665079,-121.712369,204.0,5.0,34.99,RHS032926_066.csv,213.178,0.0,17.78,64.0,2026-03-29 22:27:43.141000-07:00
217679,RHS032926_066-20260329 221119,2026-03-30 05:27:44.131,3/29/2026,22:27:44,17.85,45.0,37.665079,-121.712546,205.0,5.0,34.99,RHS032926_066.csv,214.168,0.0,17.85,64.13,2026-03-29 22:27:44.131000-07:00
218699,RHS032926_066-20260329 221119,2026-03-30 05:27:45.151,3/29/2026,22:27:45,17.98,45.0,37.665079,-121.712724,205.0,5.0,35.1,RHS032926_066.csv,215.188,0.0,17.98,64.36,2026-03-29 22:27:45.151000-07:00
219689,RHS032926_066-20260329 221119,2026-03-30 05:27:46.141,3/29/2026,22:27:46,18.19,45.0,37.66508,-121.712902,206.0,5.0,35.21,RHS032926_066.csv,216.178,0.0,18.19,64.74,2026-03-29 22:27:46.141000-07:00
220679,RHS032926_066-20260329 221119,2026-03-30 05:27:47.131,3/29/2026,22:27:47,18.31,44.0,37.665081,-121.71308,206.0,5.0,35.21,RHS032926_066.csv,217.168,0.0,18.31,64.96,2026-03-29 22:27:47.131000-07:00
221699,RHS032926_066-20260329 221119,2026-03-30 05:27:48.151,3/29/2026,22:27:48,18.37,44.0,37.665082,-121.713258,206.0,5.0,35.32,RHS032926_066.csv,218.188,0.0,18.37,65.07,2026-03-29 22:27:48.151000-07:00
222689,RHS032926_066-20260329 221119,2026-03-30 05:27:49.141,3/29/2026,22:27:49,18.47,44.0,37.665083,-121.713437,207.0,5.0,35.21,RHS032926_066.csv,219.178,0.0,18.47,65.25,2026-03-29 22:27:49.141000-07:00
223681,RHS032926_066-20260329 221119,2026-03-30 05:27:50.133,3/29/2026,22:27:50,18.48,43.0,37.665084,-121.713615,207.0,5.0,35.32,RHS032926_066.csv,220.17,0.0,18.48,65.26,2026-03-29 22:27:50.133000-07:00
224701,RHS032926_066-20260329 221119,2026-03-30 05:27:51.153,3/29/2026,22:27:51,18.5,43.0,37.665084,-121.713793,207.0,5.0,35.21,RHS032926_066.csv,221.19,0.0,18.5,65.3,2026-03-29 22:27:51.153000-07:00
